ID_Cliente,Edad,Rango_Edad,Genero,Estado_Civil,Trabajo,Empleo_Desde,Vivienda,Propiedad,Status_Cuenta,Cuenta_Ahorro,Historial_Crediticio,Telefono,Extranjero,Personas_Dependientes,Otros_Deudores,Otros_Planes_Cuota,Categoria_Score,Rango_Monto
1096,58,50+ (Senior),Masculino,Soltero/a,Empleado calificado,< 1 año,Alquiler,Sin propiedad conocida,0 - 200 DM (Bajo balance),< 100 DM,Sin créditos / todos pagados,Sí,Sí,1,Ninguno,Ninguno,Alto Riesgo (501-600),Muy Grande (>10K)
1097,61,50+ (Senior),Femenino,Casado/a,Empleado calificado,4 - 7 años,Propia,Auto u otros bienes,Sin cuenta corriente,Sin cuenta de ahorro,Cuenta crítica / créditos en otros bancos,No,Sí,1,Ninguno,Ninguno,Alto Riesgo (501-600),Pequeño (1K-3K)
1098,34,26-35 (Adulto Joven),Masculino,Soltero/a,Empleado calificado,1 - 4 años,Propia,Auto u otros bienes,0 - 200 DM (Bajo balance),100 - 500 DM,Créditos existentes pagados puntualmente,No,Sí,1,Ninguno,Ninguno,Riesgo Medio (601-700),Pequeño (1K-3K)
1099,36,36-50 (Adulto),Masculino,Soltero/a,Empleado calificado,>= 7 años,Propia,Bienes raíces,0 - 200 DM (Bajo balance),< 100 DM,Cuenta crítica / créditos en otros bancos,No,Sí,1,Ninguno,Ninguno,Alto Riesgo (501-600),Pequeño (1K-3K)
1100,36,36-50 (Adulto),Masculino,Soltero/a,Alta gerencia / Autónomo,4 - 7 años,Alquiler,Seguro de vida / Ahorro,0 - 200 DM (Bajo balance),Sin cuenta de ahorro,Retraso en pagos pasados,Sí,Sí,2,Ninguno,Banco,Alto Riesgo (501-600),Grande (5K-10K)
1101,41,36-50 (Adulto),Masculino,Casado/a,No calificado - Residente,>= 7 años,Alquiler,Bienes raíces,Sin cuenta corriente,100 - 500 DM,Créditos existentes pagados puntualmente,No,Sí,1,Ninguno,Ninguno,Alto Riesgo (501-600),Pequeño (1K-3K)
1102,24,18-25 (Joven),Masculino,Soltero/a,Empleado calificado,4 - 7 años,Alquiler,Auto u otros bienes,0 - 200 DM (Bajo balance),< 100 DM,Créditos existentes pagados puntualmente,No,Sí,1,Ninguno,Ninguno,Riesgo Medio (601-700),Pequeño (1K-3K)
1103,24,18-25 (Joven),Femenino,Casado/a,Empleado calificado,1 - 4 años,Propia,Bienes raíces,Sin cuenta corriente,< 100 DM,Retraso en pagos pasados,No,Sí,1,Ninguno,Ninguno,Alto Riesgo (501-600),Micro (<1K)
1104,35,26-35 (Adulto Joven),Masculino,Soltero/a,Empleado calificado,4 - 7 años,Alquiler,Auto u otros bienes,0 - 200 DM (Bajo balance),< 100 DM,Cuenta crítica / créditos en otros bancos,Sí,Sí,1,Ninguno,Ninguno,Muy Alto Riesgo (300-500),Pequeño (1K-3K)
1105,26,26-35 (Adulto Joven),Masculino,Casado/a,Empleado calificado,< 1 año,Alquiler,Auto u otros bienes,Sin cuenta corriente,Sin cuenta de ahorro,Créditos existentes pagados puntualmente,Sí,Sí,1,Ninguno,Ninguno,Alto Riesgo (501-600),Pequeño (1K-3K)
1106,39,36-50 (Adulto),Masculino,Soltero/a,Alta gerencia / Autónomo,1 - 4 años,Propia,Auto u otros bienes,0 - 200 DM (Bajo balance),< 100 DM,Cuenta crítica / créditos en otros bancos,Sí,Sí,2,Co-solicitante,Ninguno,Alto Riesgo (501-600),Muy Grande (>10K)
1107,39,36-50 (Adulto),Masculino,Soltero/a,Alta gerencia / Autónomo,>= 7 años,Propia,Sin propiedad conocida,Sin cuenta corriente,< 100 DM,Todos créditos pagados en este banco,Sí,Sí,2,Ninguno,Banco,Riesgo Medio (601-700),Grande (5K-10K)
1108,32,26-35 (Adulto Joven),Masculino,Soltero/a,Empleado calificado,4 - 7 años,Propia,Auto u otros bienes,0 - 200 DM (Bajo balance),< 100 DM,Créditos existentes pagados puntualmente,No,Sí,1,Ninguno,Ninguno,Riesgo Medio (601-700),Grande (5K-10K)
1109,30,26-35 (Adulto Joven),Femenino,Casado/a,Empleado calificado,< 1 año,Propia,Seguro de vida / Ahorro,< 0 DM (Sobregiro),Sin cuenta de ahorro,Créditos existentes pagados puntualmente,Sí,No,1,Ninguno,Ninguno,Alto Riesgo (501-600),Grande (5K-10K)
1110,35,26-35 (Adulto Joven),Masculino,Casado/a,Empleado calificado,>= 7 años,Propia,Bienes raíces,0 - 200 DM (Bajo balance),500 - 1000 DM,Créditos existentes pagados puntualmente,Sí,Sí,1,Ninguno,Ninguno,Bajo Riesgo (701-850),Pequeño (1K-3K)
1111,31,26-35 (Adulto Joven),Masculino,Divorciado/a,Empleado calificado,>= 7 años,Propia,Auto u otros bienes,0 - 200 DM (Bajo balance),100 - 500 DM,Retraso en pagos pasados,No,Sí,2,Ninguno,Banco,Alto Riesgo (501-600),Pequeño (1K-3K)
1112,23,18-25 (Joven),Femenino,Casado/a,Empleado calificado,< 1 año,Alquiler,Seguro de vida / Ahorro,>= 200 DM (Buen balance),< 100 DM,Créditos existentes pagados puntualmente,Sí,Sí,1,Ninguno,Ninguno,Riesgo Medio (601-700),Micro (<1K)
1113,28,26-35 (Adulto Joven),Masculino,Soltero/a,No calificado - Residente,4 - 7 años,Alquiler,Bienes raíces,0 - 200 DM (Bajo balance),< 100 DM,Créditos existentes pagados puntualmente,No,Sí,1,Ninguno,Ninguno,Riesgo Medio (601-700),Grande (5K-10K)
1114,25,18-25 (Joven),Femenino,Casado/a,Empleado calificado,1 - 4 años,Propia,Bienes raíces,Sin cuenta corriente,< 100 DM,Cuenta crítica / créditos en otros bancos,Sí,Sí,1,Ninguno,Tiendas,Alto Riesgo (501-600),Grande (5K-10K)
1115,35,26-35 (Adulto Joven),Masculino,Casado/a,Empleado calificado,>= 7 años,Propia,Bienes raíces,< 0 DM (Sobregiro),500 - 1000 DM,Créditos existentes pagados puntualmente,No,Sí,1,Ninguno,Ninguno,Riesgo Medio (601-700),Pequeño (1K-3K)
1116,47,36-50 (Adulto),Masculino,Soltero/a,Empleado calificado,>= 7 años,Propia,Bienes raíces,Sin cuenta corriente,Sin cuenta de ahorro,Cuenta crítica / créditos en otros bancos,Sí,Sí,1,Ninguno,Ninguno,Alto Riesgo (501-600),Mediano (3K-5K)
1117,30,26-35 (Adulto Joven),Femenino,Casado/a,Alta gerencia / Autónomo,4 - 7 años,Propia,Auto u otros bienes,< 0 DM (Sobregiro),Sin cuenta de ahorro,Créditos existentes pagados puntualmente,Sí,Sí,1,Ninguno,Ninguno,Riesgo Medio (601-700),Grande (5K-10K)
1118,27,26-35 (Adulto Joven),Femenino,Casado/a,Empleado calificado,< 1 año,Alquiler,Bienes raíces,< 0 DM (Sobregiro),Sin cuenta de ahorro,Cuenta crítica / créditos en otros bancos,No,No,1,Co-solicitante,Ninguno,Muy Alto Riesgo (300-500),Pequeño (1K-3K)
1119,23,18-25 (Joven),Femenino,Casado/a,Empleado calificado,1 - 4 años,Propia,Auto u otros bienes,< 0 DM (Sobregiro),500 - 1000 DM,Cuenta crítica / créditos en otros bancos,No,Sí,1,Ninguno,Ninguno,Alto Riesgo (501-600),Mediano (3K-5K)
1120,36,36-50 (Adulto),Masculino,Divorciado/a,Alta gerencia / Autónomo,4 - 7 años,Propia,Auto u otros bienes,0 - 200 DM (Bajo balance),500 - 1000 DM,Cuenta crítica / créditos en otros bancos,Sí,Sí,1,Ninguno,Ninguno,Alto Riesgo (501-600),Pequeño (1K-3K)
1121,25,18-25 (Joven),Femenino,Casado/a,Empleado calificado,1 - 4 años,Propia,Bienes raíces,< 0 DM (Sobregiro),< 100 DM,Créditos existentes pagados puntualmente,Sí,Sí,1,Ninguno,Ninguno,Riesgo Medio (601-700),Pequeño (1K-3K)
1122,41,36-50 (Adulto),Femenino,Casado/a,Alta gerencia / Autónomo,>= 7 años,Alquiler,Auto u otros bienes,Sin cuenta corriente,< 100 DM,Cuenta crítica / créditos en otros bancos,Sí,Sí,1,Ninguno,Ninguno,Muy Alto Riesgo (300-500),Mediano (3K-5K)
1123,24,18-25 (Joven),Masculino,Soltero/a,No calificado - Residente,1 - 4 años,Alquiler,Bienes raíces,Sin cuenta corriente,< 100 DM,Créditos existentes pagados puntualmente,No,Sí,1,Ninguno,Ninguno,Riesgo Medio (601-700),Pequeño (1K-3K)
1124,63,50+ (Senior),Masculino,Soltero/a,Empleado calificado,>= 7 años,Gratuita,Sin propiedad conocida,>= 200 DM (Buen balance),< 100 DM,Cuenta crítica / créditos en otros bancos,Sí,Sí,1,Ninguno,Ninguno,Alto Riesgo (501-600),Micro (<1K)
1125,27,26-35 (Adulto Joven),Femenino,Casado/a,Empleado calificado,< 1 año,Alquiler,Bienes raíces,0 - 200 DM (Bajo balance),Sin cuenta de ahorro,Créditos existentes pagados puntualmente,No,Sí,1,Ninguno,Ninguno,Alto Riesgo (501-600),Pequeño (1K-3K)
1126,30,26-35 (Adulto Joven),Masculino,Soltero/a,Empleado calificado,1 - 4 años,Propia,Seguro de vida / Ahorro,< 0 DM (Sobregiro),< 100 DM,Cuenta crítica / créditos en otros bancos,No,Sí,1,Ninguno,Ninguno,Alto Riesgo (501-600),Pequeño (1K-3K)
1127,40,36-50 (Adulto),Masculino,Casado/a,No calificado - Residente,1 - 4 años,Propia,Bienes raíces,< 0 DM (Sobregiro),< 100 DM,Créditos existentes pagados puntualmente,No,Sí,1,Ninguno,Ninguno,Alto Riesgo (501-600),Micro (<1K)
1128,30,26-35 (Adulto Joven),Masculino,Soltero/a,Empleado calificado,1 - 4 años,Propia,Auto u otros bienes,0 - 200 DM (Bajo balance),< 100 DM,Créditos existentes pagados puntualmente,No,Sí,1,Ninguno,Ninguno,Riesgo Medio (601-700),Micro (<1K)
1129,34,26-35 (Adulto Joven),Masculino,Soltero/a,Alta gerencia / Autónomo,Desempleado,Propia,Auto u otros bienes,0 - 200 DM (Bajo balance),< 100 DM,Cuenta crítica / créditos en otros bancos,Sí,Sí,1,Ninguno,Ninguno,Muy Alto Riesgo (300-500),Pequeño (1K-3K)
1130,29,26-35 (Adulto Joven),Femenino,Casado/a,Empleado calificado,1 - 4 años,Propia,Bienes raíces,< 0 DM (Sobregiro),< 100 DM,Cuenta crítica / créditos en otros bancos,No,Sí,1,Co-solicitante,Ninguno,Muy Alto Riesgo (300-500),Mediano (3K-5K)
1131,24,18-25 (Joven),Femenino,Casado/a,Empleado calificado,4 - 7 años,Propia,Auto u otros bienes,0 - 200 DM (Bajo balance),Sin cuenta de ahorro,Créditos existentes pagados puntualmente,No,Sí,1,Ninguno,Ninguno,Riesgo Medio (601-700),Grande (5K-10K)
1132,29,26-35 (Adulto Joven),Masculino,Soltero/a,Empleado calificado,1 - 4 años,Propia,Seguro de vida / Ahorro,< 0 DM (Sobregiro),< 100 DM,Retraso en pagos pasados,Sí,Sí,1,Ninguno,Tiendas,Alto Riesgo (501-600),Grande (5K-10K)
1133,27,26-35 (Adulto Joven),Masculino,Soltero/a,No calificado - Residente,< 1 año,Propia,Seguro de vida / Ahorro,Sin cuenta corriente,< 100 DM,Créditos existentes pagados puntualmente,No,Sí,1,Ninguno,Banco,Alto Riesgo (501-600),Pequeño (1K-3K)
1134,47,36-50 (Adulto),Masculino,Soltero/a,Empleado calificado,1 - 4 años,Gratuita,Sin propiedad conocida,Sin cuenta corriente,< 100 DM,Créditos existentes pagados puntualmente,No,Sí,1,Ninguno,Banco,Alto Riesgo (501-600),Pequeño (1K-3K)
1135,21,18-25 (Joven),Femenino,Casado/a,Empleado calificado,4 - 7 años,Propia,Bienes raíces,Sin cuenta corriente,100 - 500 DM,Créditos existentes pagados puntualmente,Sí,Sí,1,Ninguno,Ninguno,Riesgo Medio (601-700),Muy Grande (>10K)
1136,38,36-50 (Adulto),Femenino,Casado/a,Empleado calificado,>= 7 años,Propia,Bienes raíces,Sin cuenta corriente,Sin cuenta de ahorro,Cuenta crítica / créditos en otros bancos,Sí,Sí,1,Ninguno,Ninguno,Riesgo Medio (601-700),Pequeño (1K-3K)
1137,27,26-35 (Adulto Joven),Masculino,Soltero/a,Empleado calificado,1 - 4 años,Propia,Auto u otros bienes,Sin cuenta corriente,>= 1000 DM,Retraso en pagos pasados,No,Sí,1,Ninguno,Ninguno,Muy Alto Riesgo (300-500),Grande (5K-10K)
1138,66,50+ (Senior),Masculino,Soltero/a,No calificado - Residente,1 - 4 años,Propia,Bienes raíces,0 - 200 DM (Bajo balance),500 - 1000 DM,Créditos existentes pagados puntualmente,No,Sí,1,Ninguno,Ninguno,Riesgo Medio (601-700),Micro (<1K)
1139,35,26-35 (Adulto Joven),Masculino,Soltero/a,Empleado calificado,4 - 7 años,Propia,Bienes raíces,0 - 200 DM (Bajo balance),Sin cuenta de ahorro,Cuenta crítica / créditos en otros bancos,Sí,Sí,1,Garante,Banco,Alto Riesgo (501-600),Pequeño (1K-3K)
1140,44,36-50 (Adulto),Femenino,Casado/a,No calificado - Residente,1 - 4 años,Alquiler,Auto u otros bienes,>= 200 DM (Buen balance),< 100 DM,Créditos existentes pagados puntualmente,Sí,Sí,1,Ninguno,Ninguno,Riesgo Medio (601-700),Pequeño (1K-3K)
1141,27,26-35 (Adulto Joven),Masculino,Casado/a,Desempleado / No calificado - No residente,< 1 año,Propia,Bienes raíces,>= 200 DM (Buen balance),>= 1000 DM,Créditos existentes pagados puntualmente,No,No,1,Ninguno,Ninguno,Riesgo Medio (601-700),Micro (<1K)
1142,30,26-35 (Adulto Joven),Femenino,Casado/a,Alta gerencia / Autónomo,< 1 año,Propia,Sin propiedad conocida,0 - 200 DM (Bajo balance),< 100 DM,Créditos existentes pagados puntualmente,Sí,Sí,1,Ninguno,Ninguno,Riesgo Medio (601-700),Mediano (3K-5K)
1143,27,26-35 (Adulto Joven),Masculino,Soltero/a,Alta gerencia / Autónomo,1 - 4 años,Propia,Auto u otros bienes,< 0 DM (Sobregiro),< 100 DM,Créditos existentes pagados puntualmente,No,Sí,1,Ninguno,Ninguno,Alto Riesgo (501-600),Mediano (3K-5K)
1144,22,18-25 (Joven),Masculino,Soltero/a,Empleado calificado,1 - 4 años,Propia,Auto u otros bienes,< 0 DM (Sobregiro),< 100 DM,Créditos existentes pagados puntualmente,No,Sí,1,Ninguno,Ninguno,Alto Riesgo (501-600),Pequeño (1K-3K)
1145,23,18-25 (Joven),Femenino,Casado/a,Empleado calificado,< 1 año,Propia,Seguro de vida / Ahorro,Sin cuenta corriente,< 100 DM,Cuenta crítica / créditos en otros bancos,Sí,Sí,1,Ninguno,Ninguno,Muy Alto Riesgo (300-500),Pequeño (1K-3K)
1146,30,26-35 (Adulto Joven),Masculino,Soltero/a,Empleado calificado,4 - 7 años,Propia,Auto u otros bienes,0 - 200 DM (Bajo balance),100 - 500 DM,Todos créditos pagados en este banco,No,Sí,1,Ninguno,Ninguno,Bajo Riesgo (701-850),Mediano (3K-5K)
1147,39,36-50 (Adulto),Femenino,Casado/a,Empleado calificado,>= 7 años,Propia,Sin propiedad conocida,< 0 DM (Sobregiro),< 100 DM,Cuenta crítica / créditos en otros bancos,Sí,Sí,1,Ninguno,Ninguno,Muy Alto Riesgo (300-500),Micro (<1K)
1148,51,50+ (Senior),Femenino,Casado/a,Empleado calificado,4 - 7 años,Propia,Auto u otros bienes,Sin cuenta corriente,100 - 500 DM,Cuenta crítica / créditos en otros bancos,Sí,Sí,1,Ninguno,Ninguno,Muy Alto Riesgo (300-500),Micro (<1K)
1149,28,26-35 (Adulto Joven),Masculino,Soltero/a,Empleado calificado,1 - 4 años,Propia,Seguro de vida / Ahorro,< 0 DM (Sobregiro),< 100 DM,Cuenta crítica / créditos en otros bancos,No,Sí,1,Garante,Ninguno,Muy Alto Riesgo (300-500),Grande (5K-10K)
1150,46,36-50 (Adulto),Masculino,Soltero/a,Empleado calificado,>= 7 años,Propia,Auto u otros bienes,Sin cuenta corriente,>= 1000 DM,Cuenta crítica / créditos en otros bancos,No,Sí,1,Ninguno,Ninguno,Alto Riesgo (501-600),Pequeño (1K-3K)
1151,42,36-50 (Adulto),Masculino,Soltero/a,Empleado calificado,>= 7 años,Gratuita,Sin propiedad conocida,Sin cuenta corriente,100 - 500 DM,Créditos existentes pagados puntualmente,Sí,Sí,2,Ninguno,Banco,Alto Riesgo (501-600),Pequeño (1K-3K)
1152,38,36-50 (Adulto),Masculino,Soltero/a,Empleado calificado,1 - 4 años,Propia,Seguro de vida / Ahorro,Sin cuenta corriente,< 100 DM,Créditos existentes pagados puntualmente,Sí,No,1,Ninguno,Ninguno,Riesgo Medio (601-700),Pequeño (1K-3K)
1153,24,18-25 (Joven),Masculino,Soltero/a,Empleado calificado,1 - 4 años,Propia,Auto u otros bienes,>= 200 DM (Buen balance),< 100 DM,Créditos existentes pagados puntualmente,No,Sí,1,Ninguno,Ninguno,Riesgo Medio (601-700),Grande (5K-10K)
1154,29,26-35 (Adulto Joven),Femenino,Casado/a,Empleado calificado,>= 7 años,Alquiler,Sin propiedad conocida,0 - 200 DM (Bajo balance),>= 1000 DM,Cuenta crítica / créditos en otros bancos,No,Sí,1,Ninguno,Ninguno,Alto Riesgo (501-600),Grande (5K-10K)
1155,36,36-50 (Adulto),Masculino,Soltero/a,Alta gerencia / Autónomo,4 - 7 años,Alquiler,Auto u otros bienes,0 - 200 DM (Bajo balance),100 - 500 DM,Retraso en pagos pasados,Sí,Sí,1,Ninguno,Ninguno,Alto Riesgo (501-600),Grande (5K-10K)
1156,20,18-25 (Joven),Femenino,Casado/a,Empleado calificado,1 - 4 años,Alquiler,Auto u otros bienes,< 0 DM (Sobregiro),< 100 DM,Créditos existentes pagados puntualmente,No,Sí,1,Ninguno,Ninguno,Alto Riesgo (501-600),Pequeño (1K-3K)
1157,48,36-50 (Adulto),Masculino,Soltero/a,Empleado calificado,>= 7 años,Propia,Bienes raíces,< 0 DM (Sobregiro),100 - 500 DM,Cuenta crítica / créditos en otros bancos,No,No,2,Garante,Ninguno,Alto Riesgo (501-600),Pequeño (1K-3K)
1158,45,36-50 (Adulto),Masculino,Casado/a,No calificado - Residente,>= 7 años,Propia,Auto u otros bienes,< 0 DM (Sobregiro),< 100 DM,Todos créditos pagados en este banco,No,Sí,1,Ninguno,Banco,Riesgo Medio (601-700),Micro (<1K)
1159,38,36-50 (Adulto),Masculino,Soltero/a,Empleado calificado,4 - 7 años,Propia,Auto u otros bienes,0 - 200 DM (Bajo balance),100 - 500 DM,Créditos existentes pagados puntualmente,Sí,Sí,1,Ninguno,Banco,Riesgo Medio (601-700),Mediano (3K-5K)
1160,34,26-35 (Adulto Joven),Masculino,Soltero/a,No calificado - Residente,1 - 4 años,Propia,Bienes raíces,Sin cuenta corriente,Sin cuenta de ahorro,Cuenta crítica / créditos en otros bancos,No,Sí,2,Ninguno,Ninguno,Muy Alto Riesgo (300-500),Pequeño (1K-3K)
1161,36,36-50 (Adulto),Masculino,Soltero/a,Empleado calificado,>= 7 años,Propia,Bienes raíces,Sin cuenta corriente,100 - 500 DM,Cuenta crítica / créditos en otros bancos,Sí,Sí,2,Ninguno,Ninguno,Muy Alto Riesgo (300-500),Pequeño (1K-3K)
1162,30,26-35 (Adulto Joven),Femenino,Casado/a,Empleado calificado,< 1 año,Propia,Seguro de vida / Ahorro,Sin cuenta corriente,< 100 DM,Cuenta crítica / créditos en otros bancos,No,Sí,1,Ninguno,Ninguno,Alto Riesgo (501-600),Pequeño (1K-3K)
1163,36,36-50 (Adulto),Masculino,Soltero/a,Empleado calificado,4 - 7 años,Propia,Seguro de vida / Ahorro,Sin cuenta corriente,500 - 1000 DM,Créditos existentes pagados puntualmente,Sí,Sí,1,Ninguno,Ninguno,Riesgo Medio (601-700),Pequeño (1K-3K)
1164,70,50+ (Senior),Masculino,Soltero/a,Alta gerencia / Autónomo,Desempleado,Gratuita,Sin propiedad conocida,0 - 200 DM (Bajo balance),< 100 DM,Créditos existentes pagados puntualmente,Sí,Sí,1,Ninguno,Banco,Muy Alto Riesgo (300-500),Grande (5K-10K)
1165,36,36-50 (Adulto),Masculino,Soltero/a,Empleado calificado,>= 7 años,Propia,Seguro de vida / Ahorro,Sin cuenta corriente,500 - 1000 DM,Créditos existentes pagados puntualmente,No,Sí,1,Ninguno,Ninguno,Bajo Riesgo (701-850),Micro (<1K)
1166,32,26-35 (Adulto Joven),Masculino,Soltero/a,Empleado calificado,1 - 4 años,Propia,Auto u otros bienes,Sin cuenta corriente,500 - 1000 DM,Créditos existentes pagados puntualmente,Sí,Sí,1,Ninguno,Ninguno,Alto Riesgo (501-600),Pequeño (1K-3K)
1167,33,26-35 (Adulto Joven),Femenino,Casado/a,Empleado calificado,Desempleado,Propia,Auto u otros bienes,< 0 DM (Sobregiro),< 100 DM,Créditos existentes pagados puntualmente,No,Sí,1,Ninguno,Ninguno,Alto Riesgo (501-600),Pequeño (1K-3K)
1168,20,18-25 (Joven),Femenino,Casado/a,Empleado calificado,< 1 año,Propia,Bienes raíces,0 - 200 DM (Bajo balance),>= 1000 DM,Créditos existentes pagados puntualmente,No,Sí,1,Ninguno,Ninguno,Riesgo Medio (601-700),Pequeño (1K-3K)
1169,25,18-25 (Joven),Femenino,Casado/a,Empleado calificado,4 - 7 años,Alquiler,Seguro de vida / Ahorro,Sin cuenta corriente,< 100 DM,Créditos existentes pagados puntualmente,Sí,Sí,1,Ninguno,Ninguno,Alto Riesgo (501-600),Mediano (3K-5K)
1170,31,26-35 (Adulto Joven),Masculino,Divorciado/a,Empleado calificado,>= 7 años,Propia,Bienes raíces,0 - 200 DM (Bajo balance),< 100 DM,Cuenta crítica / créditos en otros bancos,Sí,Sí,1,Ninguno,Ninguno,Alto Riesgo (501-600),Pequeño (1K-3K)
1171,33,26-35 (Adulto Joven),Masculino,Soltero/a,Empleado calificado,>= 7 años,Alquiler,Auto u otros bienes,< 0 DM (Sobregiro),< 100 DM,Sin créditos / todos pagados,No,Sí,2,Ninguno,Ninguno,Riesgo Medio (601-700),Micro (<1K)
1172,26,26-35 (Adulto Joven),Femenino,Casado/a,Empleado calificado,1 - 4 años,Propia,Bienes raíces,Sin cuenta corriente,< 100 DM,Créditos existentes pagados puntualmente,Sí,Sí,1,Ninguno,Ninguno,Riesgo Medio (601-700),Micro (<1K)
1173,34,26-35 (Adulto Joven),Femenino,Casado/a,Alta gerencia / Autónomo,Desempleado,Propia,Seguro de vida / Ahorro,0 - 200 DM (Bajo balance),< 100 DM,Retraso en pagos pasados,Sí,Sí,1,Ninguno,Ninguno,Alto Riesgo (501-600),Pequeño (1K-3K)
1174,33,26-35 (Adulto Joven),Masculino,Soltero/a,Empleado calificado,1 - 4 años,Propia,Bienes raíces,0 - 200 DM (Bajo balance),< 100 DM,Créditos existentes pagados puntualmente,No,No,1,Garante,Ninguno,Riesgo Medio (601-700),Pequeño (1K-3K)
1175,26,26-35 (Adulto Joven),Masculino,Soltero/a,Empleado calificado,< 1 año,Propia,Seguro de vida / Ahorro,< 0 DM (Sobregiro),< 100 DM,Retraso en pagos pasados,No,Sí,1,Ninguno,Ninguno,Muy Alto Riesgo (300-500),Mediano (3K-5K)
1176,53,50+ (Senior),Femenino,Casado/a,Alta gerencia / Autónomo,Desempleado,Propia,Bienes raíces,Sin cuenta corriente,Sin cuenta de ahorro,Todos créditos pagados en este banco,Sí,Sí,1,Ninguno,Banco,Alto Riesgo (501-600),Grande (5K-10K)
1177,42,36-50 (Adulto),Masculino,Divorciado/a,Empleado calificado,1 - 4 años,Propia,Auto u otros bienes,< 0 DM (Sobregiro),< 100 DM,Créditos existentes pagados puntualmente,No,Sí,1,Ninguno,Ninguno,Alto Riesgo (501-600),Pequeño (1K-3K)
1178,52,50+ (Senior),Masculino,Soltero/a,Empleado calificado,>= 7 años,Propia,Auto u otros bienes,< 0 DM (Sobregiro),500 - 1000 DM,Cuenta crítica / créditos en otros bancos,No,Sí,1,Ninguno,Ninguno,Alto Riesgo (501-600),Micro (<1K)
1179,31,26-35 (Adulto Joven),Masculino,Soltero/a,Alta gerencia / Autónomo,4 - 7 años,Alquiler,Auto u otros bienes,Sin cuenta corriente,< 100 DM,Créditos existentes pagados puntualmente,Sí,Sí,2,Ninguno,Ninguno,Alto Riesgo (501-600),Pequeño (1K-3K)
1180,65,50+ (Senior),Masculino,Soltero/a,Empleado calificado,>= 7 años,Propia,Bienes raíces,< 0 DM (Sobregiro),< 100 DM,Cuenta crítica / créditos en otros bancos,No,Sí,1,Ninguno,Ninguno,Riesgo Medio (601-700),Micro (<1K)
1181,28,26-35 (Adulto Joven),Masculino,Divorciado/a,Empleado calificado,< 1 año,Propia,Auto u otros bienes,Sin cuenta corriente,< 100 DM,Retraso en pagos pasados,No,Sí,1,Ninguno,Ninguno,Muy Alto Riesgo (300-500),Grande (5K-10K)
1182,30,26-35 (Adulto Joven),Masculino,Divorciado/a,Alta gerencia / Autónomo,1 - 4 años,Propia,Bienes raíces,0 - 200 DM (Bajo balance),< 100 DM,Retraso en pagos pasados,Sí,Sí,1,Ninguno,Tiendas,Alto Riesgo (501-600),Mediano (3K-5K)
1183,40,36-50 (Adulto),Masculino,Soltero/a,No calificado - Residente,1 - 4 años,Propia,Seguro de vida / Ahorro,< 0 DM (Sobregiro),Sin cuenta de ahorro,Todos créditos pagados en este banco,No,Sí,2,Ninguno,Ninguno,Riesgo Medio (601-700),Pequeño (1K-3K)
1184,50,36-50 (Adulto),Masculino,Soltero/a,Empleado calificado,1 - 4 años,Propia,Bienes raíces,Sin cuenta corriente,>= 1000 DM,Cuenta crítica / créditos en otros bancos,Sí,Sí,1,Ninguno,Ninguno,Alto Riesgo (501-600),Mediano (3K-5K)
